time, Acc_x,Acc_y,Acc_z,Acc, Pressure, Temprature, Voltage, Gyro_x, Gyro_y, Gyro_z, Gyro, Mag_x, Mag_y, Mag_z,Mag
1.01611328125,0.69,0.09,-0.27,0.75,14.09,27.53,4.08,2.96,0.77,3.06,4.33,-0.31,0.27,-0.23,0.47
1.01660156250,0.78,0.23,-0.34,0.88,14.11,27.79,4.08,2.89,0.77,2.92,4.18,-0.31,0.27,-0.23,0.47
1.01708984375,0.58,0.06,-0.39,0.70,14.09,27.94,4.08,2.75,0.70,2.85,4.03,-0.31,0.27,-0.23,0.47
1.01757812500,0.67,0.12,-0.34,0.76,14.19,27.70,4.08,2.75,0.63,2.92,4.06,-0.31,0.27,-0.23,0.47
1.01806640625,0.81,0.17,-0.37,0.91,13.98,27.58,4.08,2.68,0.63,3.06,4.12,-0.31,0.27,-0.23,0.47
1.01855468750,0.69,0.12,-0.32,0.77,14.06,27.61,4.07,2.68,0.49,3.13,4.15,-0.31,0.27,-0.23,0.47
1.01904296875,0.72,0.12,-0.34,0.81,14.11,27.76,4.07,2.68,0.42,3.13,4.14,-0.31,0.27,-0.23,0.47
1.01953125000,0.72,0.09,-0.37,0.82,14.06,27.99,4.08,2.68,0.35,2.99,4.03,-0.31,0.26,-0.23,0.47
1.02001953125,0.75,0.17,-0.42,0.88,14.14,27.53,4.08,2.61,0.35,2.78,3.83,-0.31,0.26,-0.23,0.47
1.02050781250,0.72,0.00,-0.52,0.89,14.14,27.85,4.08,2.47,0.35,2.57,3.59,-0.31,0.26,-0.23,0.47
1.02099609375,0.64,0.09,-0.42,0.77,14.11,27.94,4.08,2.34,0.49,2.43,3.41,-0.31,0.26,-0.23,0.47
1.02148437500,0.72,0.12,-0.47,0.87,14.09,27.64,4.08,2.20,0.77,2.23,3.22,-0.31,0.26,-0.23,0.47
1.02197265625,0.75,0.12,-0.44,0.88,14.11,27.88,4.08,2.06,1.05,2.02,3.07,-0.31,0.26,-0.23,0.47
1.02246093750,0.69,0.06,-0.42,0.81,14.06,27.61,4.08,1.92,1.47,1.81,3.02,-0.31,0.26,-0.23,0.47
1.02294921875,0.75,0.09,-0.54,0.93,14.09,27.76,4.08,1.85,1.81,1.67,3.08,-0.31,0.26,-0.23,0.47
1.02343750000,0.81,0.09,-0.52,0.97,14.11,27.64,4.08,1.64,2.02,1.53,3.02,-0.31,0.26,-0.23,0.47
1.02392578125,0.81,0.15,-0.22,0.85,14.09,27.67,4.08,1.57,2.30,1.46,3.15,-0.31,0.26,-0.23,0.47
1.02441406250,0.81,0.12,-0.34,0.89,14.14,27.91,4.08,1.43,2.58,1.46,3.29,-0.31,0.26,-0.23,0.47
1.02490234375,0.72,0.00,-0.49,0.88,14.14,27.55,4.08,1.43,2.93,1.32,3.52,-0.31,0.26,-0.23,0.47
1.02539062500,0.75,0.09,-0.34,0.83,14.14,27.73,4.08,1.36,3.41,1.25,3.88,-0.31,0.26,-0.23,0.47
1.02587890625,0.67,0.06,-0.39,0.78,14.11,27.94,4.08,1.29,3.97,1.04,4.30,-0.31,0.26,-0.23,0.47
1.02636718750,0.67,-0.03,-0.49,0.83,14.14,28.02,4.08,1.08,4.46,0.70,4.64,-0.31,0.26,-0.23,0.47
1.02685546875,0.64,0.06,-0.39,0.75,14.14,27.99,4.08,0.80,5.01,0.35,5.09,-0.31,0.26,-0.23,0.47
1.02734375000,0.75,0.00,-0.34,0.83,14.09,27.61,4.08,0.46,5.78,-0.21,5.80,-0.31,0.26,-0.23,0.47
1.02783203125,0.75,0.15,-0.24,0.80,14.09,27.32,4.08,0.11,6.61,-0.63,6.64,-0.31,0.26,-0.23,0.47
1.02832031250,0.84,0.15,-0.39,0.94,14.11,27.96,4.08,-0.17,7.52,-1.32,7.64,-0.31,0.26,-0.23,0.47
1.02880859375,0.92,0.12,-0.27,0.97,14.17,27.55,4.08,-0.45,8.49,-1.74,8.68,-0.31,0.26,-0.23,0.47
1.02929687500,0.72,0.15,-0.42,0.85,14.06,27.79,4.08,-0.80,9.54,-2.09,9.79,-0.31,0.26,-0.23,0.47
1.02978515625,0.78,0.03,-0.49,0.92,14.11,27.76,4.08,-1.14,10.51,-2.50,10.86,-0.31,0.26,-0.23,0.47
1.03027343750,0.81,0.09,-0.29,0.86,14.17,27.67,4.08,-1.56,11.28,-2.92,11.75,-0.31,0.26,-0.23,0.47
1.03076171875,0.81,0.12,-0.37,0.90,14.09,27.76,4.08,-1.91,12.46,-3.34,13.04,-0.31,0.26,-0.23,0.47
1.03125000000,0.72,0.17,-0.27,0.79,14.11,27.85,4.08,-2.33,13.64,-3.69,14.32,-0.31,0.26,-0.23,0.47
1.03173828125,0.67,0.06,-0.34,0.75,14.06,27.79,4.08,-2.74,14.75,-4.24,15.59,-0.31,0.26,-0.23,0.47
1.03222656250,0.84,0.00,-0.32,0.90,14.06,27.70,4.08,-3.02,15.87,-4.80,16.85,-0.31,0.26,-0.23,0.47
1.03271484375,0.72,0.09,-0.37,0.82,14.17,27.76,4.08,-3.23,17.05,-5.36,18.16,-0.31,0.26,-0.23,0.47
1.03320312500,0.78,0.15,-0.47,0.92,14.06,27.85,4.08,-3.37,17.81,-5.98,19.09,-0.31,0.26,-0.23,0.47
1.03369140625,0.61,0.20,-0.32,0.72,14.11,27.67,4.08,-3.65,18.79,-6.47,20.20,-0.31,0.26,-0.23,0.47
1.03417968750,0.84,0.15,-0.37,0.93,14.17,27.94,4.08,-3.79,19.83,-6.75,21.29,-0.31,0.26,-0.23,0.47
1.03466796875,0.84,0.12,-0.49,0.98,14.09,27.38,4.08,-3.93,20.67,-7.03,22.18,-0.31,0.26,-0.23,0.47
1.03515625000,0.84,0.12,-0.57,1.02,14.11,27.64,4.08,-4.00,21.43,-7.23,22.97,-0.31,0.26,-0.23,0.47
1.03564453125,0.78,0.17,-0.49,0.94,14.14,27.70,4.08,-4.06,22.06,-7.23,23.57,-0.31,0.26,-0.23,0.47
1.03613281250,0.67,0.20,-0.37,0.79,13.98,27.50,4.08,-4.06,22.48,-7.17,23.94,-0.31,0.26,-0.23,0.47
1.03662109375,0.78,0.15,-0.24,0.83,14.09,27.91,4.08,-4.06,22.75,-7.10,24.18,-0.31,0.26,-0.23,0.47
1.03710937500,0.84,0.09,-0.49,0.98,14.14,27.61,4.08,-4.00,22.96,-6.89,24.30,-0.31,0.26,-0.23,0.47
1.03759765625,0.75,0.12,-0.39,0.86,14.09,27.91,4.08,-3.86,23.03,-6.75,24.31,-0.31,0.26,-0.23,0.47
1.03808593750,0.69,0.15,-0.24,0.75,14.11,27.76,4.08,-3.65,23.03,-6.54,24.22,-0.31,0.26,-0.23,0.47
1.03857421875,0.64,0.12,-0.34,0.73,14.17,27.58,4.08,-3.44,22.89,-6.33,24.00,-0.31,0.26,-0.23,0.47
1.03906250000,0.61,0.03,-0.47,0.77,14.09,27.70,4.08,-3.23,22.48,-6.12,23.52,-0.31,0.26,-0.23,0.47
1.03955078125,0.64,0.09,-0.39,0.75,14.11,27.29,4.08,-3.02,22.06,-5.77,23.00,-0.31,0.26,-0.23,0.47
1.04003906250,0.64,0.15,-0.24,0.70,14.19,27.47,4.08,-2.74,21.71,-5.43,22.55,-0.31,0.26,-0.23,0.47
1.04052734375,0.58,0.06,-0.49,0.76,14.03,27.88,4.08,-2.40,21.08,-4.94,21.79,-0.31,0.26,-0.23,0.47
1.04101562500,0.67,0.12,-0.39,0.78,14.11,27.79,4.08,-2.05,20.32,-4.45,20.90,-0.31,0.26,-0.23,0.47
1.04150390625,0.67,0.06,-0.34,0.75,14.11,27.99,4.08,-1.56,19.55,-3.90,20.00,-0.31,0.26,-0.23,0.47
1.04199218750,0.78,0.15,-0.39,0.89,14.11,27.61,4.08,-1.28,18.65,-3.34,18.99,-0.31,0.26,-0.23,0.47
1.04248046875,0.75,0.12,-0.37,0.85,14.11,27.64,4.08,-0.86,17.68,-2.85,17.92,-0.31,0.26,-0.23,0.47
1.04296875000,0.75,0.06,-0.42,0.86,14.14,27.67,4.08,-0.52,16.70,-2.43,16.89,-0.31,0.26,-0.23,0.47
1.04345703125,0.72,0.12,-0.44,0.86,14.11,27.79,4.08,-0.31,15.94,-2.09,16.08,-0.31,0.26,-0.23,0.47
1.04394531250,0.61,0.17,-0.37,0.73,14.17,27.35,4.08,-0.03,14.68,-1.81,14.79,-0.31,0.26,-0.23,0.47
1.04443359375,0.58,0.26,-0.44,0.78,14.14,27.58,4.08,0.25,13.36,-1.60,13.46,-0.31,0.26,-0.23,0.47
1.04492187500,0.78,0.12,-0.57,0.97,14.06,27.88,4.08,0.53,12.11,-1.39,12.20,-0.31,0.26,-0.23,0.47
1.04541015625,0.81,0.09,-0.54,0.98,14.09,27.85,4.08,0.74,10.86,-1.18,10.95,-0.31,0.26,-0.23,0.47
1.04589843750,0.75,0.12,-0.44,0.88,14.09,27.85,4.08,1.01,9.74,-0.90,9.84,-0.31,0.26,-0.23,0.47
1.04638671875,0.52,0.12,-0.37,0.65,14.17,27.47,4.08,1.08,8.63,-0.63,8.72,-0.31,0.26,-0.23,0.47
1.04687500000,0.69,0.06,-0.52,0.87,14.09,27.64,4.08,1.29,7.80,-0.42,7.91,-0.31,0.26,-0.23,0.47
1.04736328125,0.75,0.06,-0.60,0.96,14.11,27.94,4.08,1.43,6.89,-0.21,7.04,-0.31,0.26,-0.23,0.47
1.04785156250,0.61,0.12,-0.39,0.73,14.14,27.99,4.08,1.57,6.06,-0.21,6.26,-0.31,0.26,-0.23,0.47
1.04833984375,0.58,0.09,-0.52,0.78,14.14,27.94,4.08,1.64,5.36,-0.21,5.61,-0.31,0.26,-0.23,0.47
1.04882812500,0.75,0.09,-0.49,0.90,14.11,27.73,4.08,1.64,4.74,-0.35,5.02,-0.31,0.26,-0.23,0.47
1.04931640625,0.67,0.03,-0.39,0.77,14.11,27.73,4.08,1.71,4.32,-0.63,4.69,-0.31,0.26,-0.23,0.47
1.04980468750,0.75,0.03,-0.49,0.90,14.11,27.94,4.08,1.78,3.97,-0.97,4.46,-0.31,0.26,-0.23,0.47
1.05029296875,0.84,-0.12,-0.60,1.04,14.14,28.08,4.08,1.78,3.69,-1.18,4.27,-0.31,0.26,-0.23,0.47
1.05078125000,0.58,0.15,-0.57,0.83,14.09,27.76,4.08,1.71,3.41,-1.39,4.06,-0.31,0.26,-0.23,0.47
1.05126953125,0.67,0.12,-0.60,0.90,14.14,27.94,4.08,1.71,3.21,-1.74,4.03,-0.31,0.26,-0.23,0.47
1.05175781250,0.67,0.03,-0.34,0.75,14.17,27.61,4.08,1.71,3.07,-1.95,4.01,-0.31,0.26,-0.23,0.47
1.05224609375,0.81,-0.03,-0.49,0.95,14.17,28.05,4.08,1.71,3.07,-2.23,4.16,-0.31,0.26,-0.23,0.47
1.05273437500,0.75,0.15,-0.39,0.86,14.09,27.58,4.08,1.71,3.07,-2.43,4.27,-0.31,0.26,-0.23,0.47
1.05322265625,0.72,0.03,-0.32,0.79,14.06,27.58,4.08,1.71,3.07,-2.78,4.48,-0.31,0.26,-0.23,0.47
1.05371093750,0.81,-0.06,-0.39,0.90,14.14,27.91,4.08,1.78,3.07,-2.99,4.64,-0.31,0.26,-0.23,0.47
1.05419921875,0.72,0.09,-0.32,0.79,14.11,27.61,4.08,1.78,3.14,-3.06,4.73,-0.31,0.26,-0.23,0.47
1.05468750000,0.69,0.06,-0.49,0.85,14.14,28.02,4.08,1.78,3.34,-3.20,4.96,-0.31,0.26,-0.23,0.47
1.05517578125,0.69,-0.03,-0.34,0.77,14.06,27.61,4.08,1.85,3.55,-3.13,5.08,-0.31,0.26,-0.23,0.47
1.05566406250,0.69,0.09,-0.37,0.79,14.09,27.82,4.08,1.92,3.83,-3.13,5.31,-0.31,0.26,-0.23,0.47
1.05615234375,0.64,0.09,-0.27,0.70,14.14,27.88,4.08,1.99,4.25,-3.13,5.64,-0.31,0.26,-0.23,0.47
1.05664062500,0.72,0.00,-0.60,0.94,14.09,27.67,4.08,2.13,4.53,-3.27,5.98,-0.31,0.26,-0.23,0.47
1.05712890625,0.67,0.15,-0.52,0.86,14.06,27.70,4.08,2.27,4.81,-3.34,6.28,-0.31,0.26,-0.23,0.47
1.05761718750,0.72,0.09,-0.52,0.89,14.06,27.50,4.08,2.40,5.01,-3.34,6.49,-0.31,0.26,-0.23,0.47
1.05810546875,0.64,0.12,-0.47,0.80,14.14,27.76,4.08,2.54,5.15,-3.27,6.61,-0.31,0.26,-0.23,0.47
1.05859375000,0.67,-0.03,-0.27,0.72,14.17,27.53,4.08,2.68,5.29,-3.13,6.71,-0.31,0.26,-0.23,0.47
1.05908203125,0.78,0.00,-0.39,0.87,14.14,27.38,4.08,2.82,5.50,-2.92,6.84,-0.31,0.26,-0.23,0.47
1.05957031250,0.75,-0.06,-0.49,0.90,14.17,28.02,4.08,3.03,5.71,-2.85,7.07,-0.31,0.26,-0.23,0.47
1.06005859375,0.64,0.06,-0.47,0.79,14.09,27.73,4.08,3.24,5.92,-2.78,7.30,-0.31,0.26,-0.23,0.47
1.06054687500,0.64,0.12,-0.19,0.67,14.09,28.02,4.08,3.31,6.13,-2.64,7.45,-0.31,0.26,-0.23,0.47
1.06103515625,0.78,0.03,-0.42,0.89,14.09,27.64,4.08,3.38,6.34,-2.50,7.60,-0.31,0.26,-0.23,0.47
1.06152343750,0.67,0.00,-0.47,0.81,14.11,27.79,4.08,3.52,6.54,-2.57,7.86,-0.31,0.26,-0.23,0.47
1.06201171875,0.72,0.03,-0.49,0.88,14.11,27.32,4.08,3.59,6.89,-2.57,8.19,-0.31,0.26,-0.23,0.47
1.06250000000,0.64,0.06,-0.54,0.84,14.11,27.64,4.08,3.73,7.24,-2.57,8.54,-0.31,0.26,-0.23,0.47
1.06298828125,0.78,-0.03,-0.42,0.89,14.09,27.96,4.08,3.87,7.52,-2.64,8.86,-0.31,0.26,-0.23,0.47
1.06347656250,0.84,0.06,-0.29,0.89,14.09,27.88,4.08,3.94,7.66,-2.71,9.03,-0.31,0.26,-0.23,0.47
1.06396484375,0.75,0.03,-0.09,0.76,14.14,27.20,4.08,4.00,7.80,-2.57,9.14,-0.31,0.26,-0.23,0.47
1.06445312500,0.78,0.09,-0.42,0.89,14.09,27.61,4.08,4.07,7.87,-2.43,9.19,-0.31,0.26,-0.23,0.47
1.06494140625,0.58,0.15,-0.49,0.78,14.09,27.64,4.08,4.14,7.94,-2.30,9.24,-0.31,0.26,-0.23,0.47
1.06542968750,0.58,0.09,-0.44,0.73,14.06,27.91,4.08,4.21,8.01,-2.16,9.30,-0.31,0.26,-0.23,0.47
1.06591796875,0.78,0.03,-0.39,0.87,14.17,27.50,4.08,4.21,7.87,-2.09,9.16,-0.31,0.26,-0.23,0.47
1.06640625000,0.67,0.09,-0.44,0.80,14.14,27.50,4.08,4.21,7.73,-2.09,9.05,-0.31,0.26,-0.23,0.47
1.06689453125,0.75,-0.03,-0.60,0.96,14.11,27.70,4.08,4.21,7.59,-1.95,8.90,-0.31,0.26,-0.23,0.47
1.06738281250,0.81,0.06,-0.62,1.02,14.11,27.73,4.08,4.21,7.45,-1.88,8.76,-0.31,0.26,-0.23,0.47
1.06787109375,0.75,0.00,-0.32,0.82,14.14,27.23,4.08,4.21,7.38,-1.95,8.72,-0.31,0.26,-0.23,0.47
1.06835937500,0.78,0.00,-0.27,0.83,14.09,27.76,4.08,4.07,7.31,-2.16,8.64,-0.31,0.26,-0.23,0.47
1.06884765625,0.58,0.00,-0.17,0.60,14.09,27.64,4.08,4.07,7.38,-2.43,8.77,-0.31,0.26,-0.23,0.47
1.06933593750,0.69,0.09,-0.24,0.74,14.09,27.73,4.08,4.07,7.52,-2.57,8.93,-0.31,0.26,-0.23,0.47
1.06982421875,0.78,0.20,-0.29,0.86,14.17,27.41,4.08,4.00,7.59,-2.57,8.96,-0.31,0.26,-0.23,0.47
1.07031250000,0.81,0.15,-0.37,0.90,14.14,27.47,4.08,3.94,7.52,-2.37,8.81,-0.31,0.26,-0.23,0.47
1.07080078125,0.67,0.15,-0.47,0.83,14.06,27.47,4.08,3.80,7.38,-2.16,8.57,-0.31,0.26,-0.23,0.47
1.07128906250,0.75,0.03,-0.32,0.82,14.17,27.64,4.08,3.73,7.24,-1.88,8.36,-0.31,0.26,-0.23,0.47
1.07177734375,0.64,0.09,-0.57,0.86,14.06,27.96,4.08,3.59,7.03,-1.60,8.05,-0.31,0.26,-0.23,0.47
1.07226562500,0.75,0.12,-0.24,0.80,14.09,27.58,4.08,3.59,6.89,-1.53,7.92,-0.31,0.26,-0.23,0.47
1.07275390625,0.64,-0.03,-0.44,0.78,14.17,27.79,4.08,3.59,6.89,-1.53,7.92,-0.31,0.26,-0.23,0.47
1.07324218750,0.67,0.03,-0.57,0.88,14.14,27.61,4.08,3.59,6.96,-1.67,8.01,-0.31,0.26,-0.23,0.47
1.07373046875,0.64,0.12,-0.47,0.80,14.14,27.58,4.08,3.59,6.96,-1.88,8.05,-0.31,0.26,-0.23,0.47
1.07421875000,0.81,0.03,-0.32,0.87,14.14,28.14,4.08,3.52,7.03,-2.09,8.13,-0.31,0.26,-0.23,0.47
1.07470703125,0.67,0.09,-0.27,0.72,14.11,27.76,4.08,3.52,7.17,-2.23,8.29,-0.31,0.26,-0.23,0.47
1.07519531250,0.78,0.03,-0.44,0.90,14.11,27.58,4.08,3.38,7.17,-2.50,8.31,-0.31,0.26,-0.23,0.47
1.07568359375,0.75,0.00,-0.37,0.84,14.17,27.70,4.08,3.24,7.24,-2.64,8.36,-0.31,0.26,-0.23,0.47
1.07617187500,0.72,0.03,-0.34,0.80,14.09,27.96,4.08,3.10,7.24,-2.57,8.29,-0.31,0.26,-0.23,0.47
1.07666015625,0.69,0.15,-0.29,0.77,14.11,27.82,4.08,2.89,7.24,-2.43,8.17,-0.31,0.26,-0.23,0.47
1.07714843750,0.64,0.09,-0.42,0.77,14.17,27.85,4.08,2.82,7.31,-2.37,8.19,-0.31,0.26,-0.23,0.47
1.07763671875,0.69,0.00,-0.22,0.73,14.17,27.82,4.08,2.89,7.38,-2.30,8.25,-0.31,0.26,-0.23,0.47
1.07812500000,0.67,0.09,-0.27,0.72,14.14,27.88,4.08,2.89,7.59,-2.30,8.44,-0.31,0.26,-0.23,0.47
1.07861328125,0.69,0.12,-0.49,0.86,14.14,27.70,4.08,2.82,7.94,-2.37,8.75,-0.31,0.26,-0.23,0.47
1.07910156250,0.58,0.15,-0.47,0.76,14.17,27.76,4.08,2.82,8.28,-2.43,9.08,-0.31,0.26,-0.23,0.47
1.07958984375,0.49,0.17,-0.32,0.61,14.14,27.82,4.08,2.75,8.49,-2.64,9.31,-0.31,0.26,-0.23,0.47
1.08007812500,0.72,-0.03,-0.42,0.84,14.14,27.94,4.08,2.68,8.63,-2.78,9.46,-0.31,0.26,-0.23,0.47
1.08056640625,0.64,0.12,-0.22,0.68,14.06,28.08,4.08,2.54,8.77,-2.92,9.59,-0.31,0.26,-0.23,0.47
1.08105468750,0.78,0.09,-0.32,0.85,14.11,27.88,4.08,2.47,8.98,-2.99,9.78,-0.31,0.26,-0.23,0.47
1.08154296875,0.67,0.00,-0.34,0.75,14.01,27.26,4.08,2.40,9.26,-3.06,10.04,-0.31,0.26,-0.23,0.47
1.08203125000,0.61,0.15,-0.32,0.70,14.17,27.73,4.08,2.34,9.54,-3.06,10.28,-0.31,0.26,-0.23,0.47
1.08251953125,0.84,0.03,-0.34,0.91,14.09,27.94,4.08,2.27,9.74,-2.92,10.42,-0.31,0.26,-0.23,0.47
1.08300781250,0.58,0.00,-0.52,0.78,14.14,27.70,4.08,2.13,9.81,-2.71,10.40,-0.31,0.26,-0.23,0.47
1.08349609375,0.75,-0.06,-0.32,0.82,14.11,28.02,4.08,2.13,10.02,-2.57,10.56,-0.31,0.26,-0.23,0.47
1.08398437500,0.58,0.06,-0.39,0.70,14.19,28.02,4.08,2.13,10.37,-2.57,10.90,-0.31,0.26,-0.23,0.47
1.08447265625,0.61,0.00,-0.17,0.63,14.11,27.64,4.08,2.13,10.58,-2.71,11.13,-0.31,0.26,-0.23,0.47
1.08496093750,0.52,0.06,-0.27,0.59,14.09,27.96,4.08,2.13,10.79,-2.78,11.34,-0.31,0.26,-0.23,0.47
1.08544921875,0.61,0.09,-0.32,0.69,14.09,27.61,4.07,2.13,10.93,-2.92,11.51,-0.31,0.26,-0.23,0.47
1.08593750000,0.55,0.17,-0.24,0.63,14.17,27.91,4.07,2.27,11.07,-3.06,11.70,-0.31,0.26,-0.23,0.47
1.08642578125,0.55,0.17,-0.39,0.70,14.11,27.64,4.07,2.27,11.21,-3.13,11.85,-0.31,0.26,-0.23,0.47
1.08691406250,0.78,0.09,-0.39,0.88,14.06,27.85,4.08,2.27,11.41,-3.34,12.11,-0.31,0.26,-0.24,0.47
1.08740234375,0.72,0.12,-0.47,0.87,14.11,27.70,4.08,2.20,11.69,-3.34,12.36,-0.31,0.26,-0.24,0.47
1.08789062500,0.78,0.09,-0.34,0.86,14.06,27.67,4.08,2.20,11.83,-3.27,12.47,-0.31,0.26,-0.24,0.47
1.08837890625,0.75,0.03,-0.34,0.83,14.11,27.35,4.08,2.20,11.97,-3.20,12.58,-0.31,0.26,-0.24,0.47
1.08886718750,0.75,0.03,-0.29,0.81,14.11,27.91,4.08,2.27,11.90,-3.13,12.51,-0.31,0.26,-0.24,0.47
1.08935546875,0.72,0.12,-0.34,0.81,14.14,27.73,4.08,2.20,11.90,-2.92,12.45,-0.31,0.26,-0.24,0.47
1.08984375000,0.72,-0.03,-0.47,0.86,14.06,27.38,4.08,2.13,11.90,-2.85,12.42,-0.31,0.26,-0.24,0.47
1.09033203125,0.61,0.15,-0.29,0.69,14.14,27.70,4.08,2.13,11.97,-2.92,12.50,-0.31,0.26,-0.24,0.47
1.09082031250,0.69,0.09,-0.34,0.78,14.14,27.76,4.08,2.13,12.04,-2.99,12.59,-0.31,0.26,-0.24,0.47
1.09130859375,0.64,0.06,-0.42,0.76,14.17,27.61,4.08,2.20,12.11,-3.20,12.72,-0.31,0.26,-0.24,0.47
1.09179687500,0.58,0.09,-0.39,0.71,14.09,27.79,4.08,2.20,12.11,-3.41,12.77,-0.31,0.26,-0.24,0.47
1.09228515625,0.67,0.09,-0.32,0.74,14.09,27.88,4.08,2.20,11.97,-3.48,12.66,-0.31,0.26,-0.24,0.47
1.09277343750,0.61,0.09,-0.24,0.66,14.14,27.67,4.08,2.06,11.90,-3.41,12.55,-0.31,0.26,-0.24,0.47
1.09326171875,0.67,0.03,-0.29,0.73,14.09,27.64,4.08,1.92,11.83,-3.34,12.44,-0.31,0.26,-0.24,0.47
1.09375000000,0.61,0.06,-0.22,0.65,14.14,27.88,4.08,1.92,11.83,-3.20,12.41,-0.31,0.26,-0.24,0.47
1.09423828125,0.58,0.17,-0.29,0.67,14.14,27.53,4.08,1.99,11.69,-2.99,12.23,-0.31,0.26,-0.24,0.47
1.09472656250,0.61,0.09,-0.52,0.80,14.09,27.53,4.08,2.06,11.48,-2.92,12.03,-0.31,0.26,-0.24,0.47
1.09521484375,0.58,0.12,-0.54,0.80,14.09,27.70,4.08,2.06,11.34,-2.85,11.88,-0.31,0.26,-0.24,0.47
1.09570312500,0.72,0.00,-0.34,0.80,14.09,28.08,4.08,1.99,11.14,-2.78,11.65,-0.31,0.26,-0.24,0.47
1.09619140625,0.58,0.03,-0.24,0.63,14.09,27.47,4.08,1.92,11.00,-2.78,11.50,-0.31,0.26,-0.24,0.47
1.09667968750,0.58,0.17,-0.39,0.72,14.09,28.05,4.08,1.92,10.86,-2.78,11.37,-0.31,0.26,-0.24,0.47
1.09716796875,0.72,0.15,-0.24,0.78,14.17,27.70,4.08,1.92,10.72,-2.78,11.24,-0.31,0.26,-0.24,0.47
1.09765625000,0.58,0.17,-0.27,0.66,14.06,27.99,4.08,1.92,10.58,-2.85,11.12,-0.31,0.26,-0.24,0.47
1.09814453125,0.52,0.26,-0.24,0.63,14.11,27.58,4.08,1.71,10.44,-2.92,10.98,-0.31,0.26,-0.24,0.47
1.09863281250,0.55,0.20,-0.11,0.60,14.14,27.76,4.08,1.64,10.37,-2.92,10.90,-0.31,0.26,-0.24,0.47
1.09912109375,0.64,0.20,-0.42,0.79,14.03,27.67,4.08,1.57,10.30,-2.85,10.80,-0.31,0.26,-0.24,0.47
1.09960937500,0.81,-0.03,-0.37,0.89,14.11,27.38,4.08,1.57,10.23,-2.78,10.72,-0.31,0.26,-0.24,0.47
1.10009765625,0.69,-0.03,-0.17,0.71,14.14,27.44,4.08,1.43,10.16,-2.64,10.60,-0.31,0.26,-0.24,0.47
1.10058593750,0.58,0.12,-0.11,0.60,14.06,27.67,4.08,1.29,10.16,-2.50,10.55,-0.31,0.26,-0.24,0.47
1.10107421875,0.52,0.06,-0.27,0.59,14.11,27.64,4.08,1.22,10.02,-2.30,10.36,-0.31,0.26,-0.24,0.47
1.10156250000,0.61,0.12,-0.24,0.66,14.14,27.70,4.08,1.22,9.88,-2.09,10.18,-0.31,0.26,-0.24,0.47
1.10205078125,0.72,0.12,-0.14,0.75,14.11,27.55,4.08,1.22,9.74,-1.95,10.01,-0.31,0.26,-0.24,0.47
1.10253906250,0.75,0.15,-0.47,0.90,14.19,28.23,4.08,1.15,9.68,-1.88,9.92,-0.31,0.26,-0.24,0.47
1.10302734375,0.58,0.00,-0.37,0.69,14.03,27.53,4.08,1.08,9.68,-2.02,9.94,-0.31,0.26,-0.24,0.47
1.10351562500,0.75,0.06,-0.27,0.80,14.17,27.61,4.08,1.15,9.61,-2.16,9.91,-0.31,0.26,-0.24,0.47
1.10400390625,0.67,0.00,-0.24,0.71,14.11,27.64,4.08,1.08,9.40,-2.30,9.73,-0.31,0.26,-0.24,0.47
1.10449218750,0.58,0.15,-0.42,0.73,14.14,27.70,4.08,1.01,9.26,-2.37,9.61,-0.31,0.26,-0.24,0.47
1.10498046875,0.67,0.03,-0.47,0.81,14.19,27.67,4.08,1.01,9.05,-2.37,9.41,-0.31,0.26,-0.24,0.47
1.10546875000,0.72,0.03,-0.29,0.78,14.14,27.58,4.08,0.87,8.77,-2.37,9.13,-0.31,0.26,-0.24,0.47
1.10595703125,0.67,0.00,-0.37,0.76,14.11,27.82,4.08,0.74,8.56,-2.30,8.90,-0.31,0.26,-0.24,0.47
1.10644531250,0.55,0.12,-0.37,0.67,14.06,27.91,4.08,0.80,8.42,-2.09,8.72,-0.31,0.26,-0.24,0.47
1.10693359375,0.55,0.17,-0.47,0.74,14.11,27.67,4.08,0.87,8.21,-1.95,8.49,-0.31,0.26,-0.24,0.47
1.10742187500,0.61,0.06,-0.42,0.74,14.03,27.55,4.08,0.94,8.14,-1.81,8.40,-0.31,0.26,-0.24,0.47
1.10791015625,0.69,0.00,-0.29,0.75,14.11,27.99,4.08,1.01,7.94,-1.81,8.20,-0.31,0.26,-0.24,0.47
1.10839843750,0.61,0.03,-0.39,0.72,14.06,27.64,4.08,1.01,7.80,-1.81,8.07,-0.31,0.26,-0.24,0.47
1.10888671875,0.55,0.00,-0.37,0.66,14.14,27.76,4.08,0.94,7.59,-1.88,7.87,-0.31,0.26,-0.24,0.47
1.10937500000,0.64,0.15,-0.37,0.75,14.09,27.58,4.08,0.87,7.38,-2.02,7.70,-0.31,0.26,-0.24,0.47
1.10986328125,0.72,0.06,-0.34,0.80,14.11,27.70,4.08,0.80,7.10,-2.09,7.45,-0.31,0.26,-0.24,0.47
1.11035156250,0.64,0.12,-0.34,0.73,14.11,27.61,4.08,0.87,6.96,-2.02,7.30,-0.31,0.26,-0.24,0.47
1.11083984375,0.58,0.12,-0.39,0.71,14.11,27.44,4.08,0.87,6.82,-2.09,7.19,-0.31,0.26,-0.24,0.47
